pmtid	relativeDE	Gain	TimeOffset	DarkRate
9675	0.309781	1.13364e+07	1.15039	40952.8
9676	0.271799	1.10809e+07	1.46461	45187.4
9677	0.324895	1.09587e+07	1.26757	47218.7
9678	0.305628	1.16555e+07	0.894559	50687.1
9679	0.250427	1.00155e+07	0.956174	43213.6
9680	0.262577	1.13459e+07	0.949869	48442.5
9681	0.247395	1.08089e+07	1.02425	53455.1
9682	0.342727	9.37331e+06	1.10504	52176.6
9683	0.330553	9.55829e+06	0.733501	51538.9
9684	0.314462	1.18837e+07	0.970657	51449.3
9685	0.306329	1.22671e+07	0.886102	46832.4
9686	0.307895	1.03421e+07	0.827122	49839.5
9687	0.296735	1.1348e+07	0.953566	56775
9688	0.333591	1.21587e+07	1.18389	48322.9
9689	0.281339	9.43148e+06	0.866314	52177
9690	0.317238	7.7123e+06	0.837396	52311.7
9691	0.343591	8.31114e+06	1.01273	44358.7
9692	0.326473	1.19774e+07	0.870434	51993.9
9693	0.217068	1.01783e+07	0.703563	50647.7
9694	0.323737	1.04019e+07	1.00904	46005.5
9695	0.308302	1.09271e+07	0.969505	47161.7
9696	0.305693	9.95823e+06	0.761074	39995.9
9697	0.287837	7.48663e+06	0.917425	57855.7
9698	0.315615	1.05478e+07	1.20729	48124.8
9699	0.288446	9.87649e+06	1.57291	47045.3
9700	0.327243	1.03741e+07	0.904169	49016.2
9701	0.277947	9.90511e+06	1.09543	51763.2
9702	0.303994	1.01665e+07	0.904637	44681.7
9703	0.347928	1.04427e+07	1.13098	51959.8
9704	0.249905	9.54274e+06	0.851873	44435.8
9705	0.266268	8.22339e+06	0.727172	47154.4
9706	0.359991	9.56424e+06	1.19163	42745.5
9707	0.312352	7.89519e+06	1.07501	54939.2
9708	0.327393	8.91132e+06	1.28769	37839.7
9709	0.302396	8.96999e+06	0.573118	51434.3
9710	0.281973	1.10924e+07	1.26253	52925.1
9711	0.325336	1.09839e+07	0.894825	55422.9
9712	0.292447	1.0282e+07	1.12108	54322.3
9713	0.25885	8.85779e+06	1.04855	42692.4
9714	0.223719	1.12208e+07	1.15689	49722.9
9715	0.277915	1.19522e+07	1.31541	51313.8
9716	0.293571	1.05582e+07	1.18296	42105.2
9717	0.322189	1.00565e+07	0.938182	53657.3
9718	0.254067	1.1582e+07	1.05307	53728.2
9719	0.29812	9.85447e+06	0.881836	51385.5
9720	0.301975	9.95476e+06	0.918035	52065.5
9721	0.220418	8.46202e+06	0.780436	47908.3
9722	0.260583	1.05091e+07	1.07953	53187.5
9723	0.269769	9.61054e+06	1.17872	46044.1
9724	0.291335	1.14514e+07	0.887716	49660.8
9725	0.271935	9.97023e+06	0.919372	54376.6
9726	0.291799	8.23563e+06	0.741378	55829
9727	0.346752	1.13017e+07	1.06584	53895
9728	0.297299	1.01538e+07	1.26028	49813.1
9729	0.329228	9.62152e+06	0.804489	47766.8
9730	0.268172	9.2741e+06	1.17566	46919.4
9731	0.360118	9.97809e+06	0.790467	50360.7
9732	0.300628	1.21635e+07	1.19822	51043
9733	0.302319	1.03091e+07	0.963305	55293.6
9734	0.277584	9.89763e+06	1.00192	41826
9735	0.277328	9.14705e+06	0.963002	55850.8
9736	0.284826	7.34002e+06	1.53179	50347
9737	0.328921	1.22497e+07	0.976238	54518.5
9738	0.290186	9.67862e+06	1.23619	56067.9
9739	0.315986	1.05354e+07	0.956561	47174.1
9740	0.355804	9.40328e+06	1.01302	52118
9741	0.278758	9.25856e+06	0.977412	52073.8
9742	0.293875	8.25794e+06	1.03894	50808.2
9743	0.305893	1.09344e+07	1.16966	45760.4
9744	0.273742	1.07967e+07	0.856898	48307.9
9745	0.365364	9.1113e+06	1.03482	49715.8
9746	0.25545	9.8878e+06	0.797434	44193.3
9747	0.32335	9.61237e+06	0.851001	49181.2
9748	0.294021	8.91282e+06	0.740713	45073.1
9749	0.294576	9.18248e+06	1.16373	52391.6
9750	0.293367	1.09459e+07	1.00359	55982.2
9751	0.327269	1.13757e+07	1.25586	48602.9
9752	0.292557	9.47825e+06	1.09068	58646.8
9753	0.261511	1.17306e+07	0.588166	48062.5
9754	0.236507	8.02059e+06	0.792734	48849.1
9755	0.275878	1.19219e+07	0.612528	54392.7
9756	0.296913	1.01162e+07	1.14005	39180.6
9757	0.278674	7.91713e+06	0.568237	54688.7
9758	0.306274	1.04416e+07	1.15042	45146.1
9759	0.264499	9.93264e+06	1.25714	46357.7
9760	0.32133	1.01695e+07	1.22186	54611.1
9761	0.278011	1.00731e+07	1.17048	41580.6
9762	0.281778	1.17843e+07	1.27711	39590.7
9763	0.350661	1.31864e+07	1.23021	46709.6
9764	0.3053	9.27247e+06	0.693172	55075.2
9765	0.307787	8.93226e+06	1.06628	51620.2
9766	0.295802	1.13265e+07	0.896363	59022.8
9767	0.302039	9.25426e+06	1.13649	46148.2
9768	0.292297	7.67282e+06	1.01264	49964.9
9769	0.345278	1.08073e+07	0.798829	50352.6
9770	0.294007	1.15188e+07	0.787173	52825.9
9771	0.315733	1.18112e+07	0.924019	59167.5
9772	0.284635	9.3069e+06	0.92936	45265.5
9773	0.32761	9.69622e+06	1.21209	47996.9
9774	0.30732	1.18394e+07	1.20484	46423.3
9775	0.295324	9.08617e+06	0.645274	45600.4
9776	0.327729	9.32685e+06	1.25239	47634.8
9777	0.349313	1.08978e+07	0.734976	55720.3
9778	0.275494	1.13586e+07	1.00885	41611.3
9779	0.288081	9.97878e+06	1.01827	45073.5
9780	0.248118	8.61466e+06	0.733332	46789.4
9781	0.339901	7.99844e+06	1.01155	53863.6
9782	0.298273	1.10124e+07	0.997136	44703.6
9783	0.287424	1.07919e+07	0.671329	50166
9784	0.264329	1.18217e+07	1.18743	53955.2
9785	0.337511	1.12789e+07	1.42663	41163.9
9786	0.352003	8.73991e+06	0.914394	47430.5
9787	0.249229	1.03203e+07	1.00138	40999.7
9788	0.301782	1.01018e+07	1.01796	59361.5
9789	0.311623	1.05045e+07	1.09622	46743.3
9790	0.325558	1.01493e+07	1.12355	55942.1
9791	0.248141	1.0015e+07	1.17871	49060.4
9792	0.296412	1.21075e+07	1.26037	46487.1
9793	0.288685	8.32382e+06	1.10898	52806.4
9794	0.326794	9.38704e+06	1.06164	44585.3
9795	0.348423	1.00564e+07	0.895412	50884.9
9796	0.305331	9.20934e+06	1.03404	53268.5
9797	0.307093	1.17986e+07	1.10547	54423.5
9798	0.340511	1.10714e+07	0.804812	46091.2
9799	0.302911	8.86928e+06	1.01656	48078.6
9800	0.293039	9.65637e+06	0.84691	46695.8
9801	0.284565	1.20255e+07	0.748336	45075.5
9802	0.302155	8.59047e+06	0.952845	54008.7
9803	0.27759	1.01938e+07	0.691255	51638.2
9804	0.279565	8.9201e+06	0.741248	56435.9
9805	0.301186	9.2397e+06	1.06645	50486.4
9806	0.310564	1.19197e+07	1.20022	48030.9
9807	0.300574	1.10308e+07	1.22517	50994.4
9808	0.308028	8.71181e+06	1.19148	46238.9
9809	0.257254	8.17325e+06	0.866838	51401.8
9810	0.312671	1.11501e+07	0.928444	54789.7
9811	0.293898	9.54863e+06	1.20404	52184
9812	0.31233	1.03673e+07	0.906664	48857.3
9813	0.293012	1.01893e+07	0.610863	45638.4
9814	0.263575	1.01201e+07	1.19802	45214.4
9815	0.290729	1.0135e+07	0.897195	51595.6
9816	0.270393	9.93197e+06	0.966515	49032.4
9817	0.324331	1.11199e+07	0.764672	51273.5
9818	0.298568	1.01452e+07	0.989919	51588.6
9819	0.287381	8.91701e+06	1.10306	52245.1
9820	0.212074	1.03363e+07	1.00019	48501.2
9821	0.263389	8.57754e+06	1.31183	49466.3
9822	0.264242	9.71331e+06	1.10964	51720.8
9823	0.32658	1.18639e+07	0.892257	50845.2
9824	0.266598	1.04505e+07	1.15929	44711.9
9825	0.356499	1.20452e+07	1.16499	45527
9826	0.30898	8.70095e+06	0.842553	43438
9827	0.311311	9.71231e+06	1.1293	46494.1
9828	0.316246	1.19509e+07	1.10243	48120.9
9829	0.334793	1.12792e+07	0.937306	48713.5
9830	0.297041	1.03008e+07	0.989147	52647.2
9831	0.32145	1.20497e+07	1.1155	57610.5
9832	0.320935	1.01897e+07	0.946812	43377
9833	0.303001	9.4756e+06	0.981436	49510.2
9834	0.298797	1.17136e+07	0.659941	51688
9835	0.290859	1.03468e+07	0.968123	46205.7
9836	0.324335	1.25409e+07	1.01602	39670.5
9837	0.333744	9.54541e+06	1.12421	44125.4
9838	0.293895	8.00572e+06	1.06946	58217
9839	0.277781	8.83555e+06	0.820034	55452.6
9840	0.32498	1.11909e+07	0.786447	43188.2
9841	0.336183	9.46345e+06	0.891483	45297.2
9842	0.288872	9.14913e+06	1.02534	51075.4
9843	0.29984	1.00117e+07	1.19324	54102.5
9844	0.353257	9.08322e+06	0.914682	40412.6
9845	0.362052	1.20708e+07	0.901557	52487.5
9846	0.296856	8.79717e+06	0.828738	54560.2
9847	0.341109	9.63862e+06	1.06709	54023.9
9848	0.310685	1.01127e+07	0.646193	47525
9849	0.28116	8.46807e+06	1.05888	50679.5
9850	0.292071	9.82463e+06	1.07133	50230.8
9851	0.323365	9.90167e+06	1.08594	57359.4
9852	0.257619	1.15539e+07	0.983126	53924.6
9853	0.318281	9.77193e+06	1.11705	44649.3
9854	0.300269	1.05592e+07	1.23385	47077.9
9855	0.295932	8.6141e+06	0.661075	46140.6
9856	0.323464	1.0387e+07	1.40037	45337.1
9857	0.320209	1.19382e+07	1.07743	49526.2
9858	0.291971	1.00716e+07	1.07736	59210.8
9859	0.322556	8.45268e+06	0.84628	39041.7
9860	0.323851	1.24149e+07	1.3578	49875.4
9861	0.251439	9.06885e+06	1.08717	49906.2
9862	0.271651	1.03304e+07	0.983782	49774.8
9863	0.302989	1.21892e+07	0.862547	46716.7
9864	0.297823	1.10664e+07	1.00186	40494.9
9865	0.294926	1.05823e+07	1.09047	50231.5
9866	0.332565	9.0395e+06	0.994723	59170.6
9867	0.295565	1.01294e+07	0.761564	55064.4
9868	0.295696	1.00008e+07	0.912843	56378.9
9869	0.308265	1.06886e+07	0.650992	53302.9
9870	0.281413	9.69957e+06	1.18034	54857.4
9871	0.297295	1.069e+07	0.992942	53180.1
9872	0.271469	8.37772e+06	1.07523	60104.1
9873	0.300335	9.48513e+06	1.03748	44392.6
9874	0.28297	1.01288e+07	1.15652	45760.8
9875	0.276044	9.58862e+06	0.999578	52381.4
9876	0.242183	8.14693e+06	0.977602	53109.9
9877	0.291043	9.39691e+06	1.14361	58484.6
9878	0.322631	1.00922e+07	0.809146	52814
9879	0.350822	8.4142e+06	0.781032	56454.8
9880	0.318549	1.07052e+07	1.19157	48070.8
9881	0.319723	8.84613e+06	0.881606	58185.9
9882	0.318306	8.05698e+06	0.730665	47371.8
9883	0.292476	9.07517e+06	0.9198	54052.2
9884	0.350222	1.13658e+07	1.18269	41641.9
9885	0.333641	8.38616e+06	0.986382	45936.4
9886	0.277786	8.75461e+06	0.651789	49865.5
9887	0.290545	9.03073e+06	1.24383	54848.9
9888	0.28487	9.19697e+06	1.05621	49592.6
9889	0.273536	9.78264e+06	0.947174	47681.2
9890	0.271621	8.93114e+06	1.12204	44393.1
9891	0.32853	9.56503e+06	0.811052	50976.7
9892	0.302482	1.10259e+07	1.00963	52083.4
9893	0.310927	9.74941e+06	0.783254	47554.3
9894	0.252366	8.74159e+06	0.607424	44834.5
9895	0.285638	8.68253e+06	0.948323	53908.6
9896	0.332111	8.57772e+06	1.42048	41294
9897	0.315686	9.03715e+06	1.64402	59703.7
9898	0.240623	1.23819e+07	0.715453	44799.4
9899	0.283877	8.88118e+06	0.770682	44998.4
9900	0.25116	8.5363e+06	1.14193	57085.4
9901	0.301846	8.78638e+06	0.750457	48312.2
9902	0.284468	9.75388e+06	0.999187	51938.7
9903	0.348115	1.09903e+07	0.609847	51415.1
9904	0.293256	9.00633e+06	0.911988	57447.3
9905	0.37561	9.62935e+06	0.862946	48573.9
9906	0.31839	9.24049e+06	1.17428	55143.3
9907	0.33469	9.30598e+06	1.24102	54449.6
9908	0.332673	1.13383e+07	1.19832	45965.5
9909	0.31774	9.93375e+06	1.04188	52002.2
9910	0.303984	9.5477e+06	0.949975	51978.3
9911	0.276809	1.12365e+07	1.23122	45024.3
9912	0.319871	1.06231e+07	1.04572	54580.1
9913	0.301287	9.75319e+06	0.97746	45219.9
9914	0.303266	1.20803e+07	1.26795	58425.4
9915	0.305946	9.75245e+06	1.27564	50070.4
9916	0.280148	8.96049e+06	0.971721	49073.5
9917	0.240137	1.03815e+07	1.11167	47424.5
9918	0.291796	9.3823e+06	1.35063	50431.4
9919	0.322003	1.00255e+07	0.800939	52864.1
9920	0.238531	1.08356e+07	0.515543	41974.1
9921	0.325211	1.00558e+07	0.932104	53482.1
9922	0.298854	1.00417e+07	0.710165	46468.6
9923	0.300864	1.0506e+07	0.94668	48086
9924	0.250696	8.11504e+06	1.18665	43088.8
9925	0.321565	1.15328e+07	1.30472	52523.5
9926	0.31832	9.90684e+06	0.976001	55609.7
9927	0.259917	8.48481e+06	0.866282	56634.4
9928	0.339401	1.10251e+07	0.844539	43967.6
9929	0.321165	8.34811e+06	1.42201	51832.6
9930	0.285882	9.79277e+06	0.765137	43241.3
9931	0.323807	1.14694e+07	1.05827	49431.9
9932	0.313336	1.17934e+07	1.01277	47068.6
9933	0.304731	9.76077e+06	1.28203	48577.3
9934	0.300062	1.20572e+07	1.18547	41601.7
9935	0.311978	9.28875e+06	0.868993	53583.6
9936	0.322273	1.12323e+07	1.4231	53098.6
9937	0.296385	9.5138e+06	1.04272	43391
9938	0.30684	9.45626e+06	0.733377	50688.3
9939	0.253218	8.79586e+06	0.885905	47736.2
9940	0.260641	9.3348e+06	0.629525	48064.5
9941	0.263131	1.06935e+07	0.75444	55790.7
9942	0.251509	8.30246e+06	0.738029	53312.4
9943	0.325571	9.79193e+06	0.840315	54266.4
9944	0.281302	1.00978e+07	1.05188	50218.2
9945	0.32279	9.86922e+06	0.898968	54239.5
9946	0.269398	1.05753e+07	0.726339	56080.2
9947	0.331124	8.58957e+06	0.983558	44155.4
9948	0.236596	1.07555e+07	0.676253	51461
9949	0.322354	9.39683e+06	1.07888	51791.4
9950	0.295103	1.08747e+07	0.921041	51192.2
9951	0.32101	1.06571e+07	1.07086	40252.4
9952	0.297009	9.05428e+06	1.21249	50154.5
9953	0.283341	7.54331e+06	1.08444	46478
9954	0.308096	1.10369e+07	0.594916	41279.2
9955	0.319035	9.6161e+06	1.26009	48476.9
9956	0.292591	1.12204e+07	0.779464	43980.5
9957	0.28221	9.3339e+06	1.08243	52225.7
9958	0.326561	1.0397e+07	1.17965	50249.4
9959	0.266311	9.59186e+06	1.10183	49342.9
9960	0.341125	8.24573e+06	1.18691	47819.8
9961	0.291462	9.23605e+06	0.839381	46577.1
9962	0.332493	9.2854e+06	1.14508	45570.9
9963	0.291485	9.9057e+06	0.949527	52662.8
9964	0.293651	1.07063e+07	1.1307	47477.1
9965	0.267392	7.71747e+06	0.764868	42096
9966	0.248386	8.16544e+06	0.868226	47019.4
9967	0.271656	9.94862e+06	1.19345	55116.7
9968	0.340793	9.21013e+06	0.876238	37625.8
9969	0.319595	1.04779e+07	0.689101	47732.2
9970	0.270602	9.08443e+06	0.807353	49933.6
9971	0.257553	8.53499e+06	1.04046	51028.7
9972	0.303506	1.0035e+07	1.02563	51320.7
9973	0.321547	1.01245e+07	1.08218	46151.3
9974	0.302014	9.99208e+06	0.953766	57764.5
9975	0.312775	9.86864e+06	0.9728	50136.1
9976	0.282282	8.91941e+06	1.13358	53278.6
9977	0.306783	7.45932e+06	1.36264	44511.2
9978	0.321599	9.43426e+06	1.36954	42428.6
9979	0.36169	1.14454e+07	1.02769	50713.8
9980	0.29563	1.00244e+07	1.00062	53474.6
9981	0.335442	1.1544e+07	1.35739	47593.6
9982	0.345773	8.83596e+06	0.97241	55821.8
9983	0.324032	8.74002e+06	1.5374	47853.5
9984	0.290507	8.33129e+06	0.909106	57045.7
9985	0.312343	8.36314e+06	1.31632	55188.9
9986	0.265292	1.20837e+07	1.23459	47489.4
9987	0.295972	1.07358e+07	1.02606	58036.7
9988	0.27937	8.8569e+06	1.12484	50448.8
9989	0.359626	9.36537e+06	1.46058	49313.1
9990	0.253638	1.08416e+07	1.04496	53485.8
9991	0.359008	1.02646e+07	0.744002	46179.5
9992	0.293348	9.85349e+06	1.03427	43138.5
9993	0.329852	7.61249e+06	0.845173	49705.9
9994	0.331353	9.18838e+06	0.862054	44622.1
9995	0.284238	8.44655e+06	1.01439	43682.5
9996	0.285137	9.69878e+06	0.857757	48411.6
9997	0.321612	1.04085e+07	0.905503	46459.9
9998	0.266591	1.08031e+07	0.840833	47790.7
9999	0.284337	1.08762e+07	0.986758	46067.4
10000	0.29296	9.93866e+06	0.903048	42233.6
10001	0.300792	9.16462e+06	1.16792	48579.9
10002	0.298014	1.12744e+07	0.801359	57363.7
10003	0.242539	1.05573e+07	1.10247	48360.6
10004	0.36123	1.0832e+07	0.964633	45135.6
10005	0.269462	9.9718e+06	0.812948	40578
10006	0.339003	1.07286e+07	1.0584	45468.1
10007	0.306959	9.0974e+06	0.869093	54205.2
10008	0.271265	1.08618e+07	0.924243	51215.7
10009	0.331344	9.26622e+06	1.17625	48074.8
10010	0.307821	1.01485e+07	1.04634	55031.9
10011	0.315998	8.81899e+06	1.34723	51305.6
10012	0.292449	1.01501e+07	1.05337	52437.9
10013	0.338869	9.31078e+06	1.03415	57334.7
10014	0.264459	7.67205e+06	0.968966	58649.2
10015	0.260542	1.10797e+07	0.952582	55552.6
10016	0.320468	9.81784e+06	1.13285	46819.9
10017	0.306475	1.14985e+07	1.04773	48623
10018	0.317134	7.65291e+06	0.698997	50546.6
10019	0.322363	9.24167e+06	0.999108	53488.4
10020	0.321785	1.02602e+07	0.779033	44231.6
10021	0.323024	9.87316e+06	0.788209	46465.5
10022	0.313561	1.07642e+07	1.32398	48733.5
10023	0.332359	1.19666e+07	0.868898	36885
10024	0.31683	9.35299e+06	0.942602	48847.5
10025	0.308114	9.93275e+06	0.920401	56962.3
10026	0.288743	8.96479e+06	0.867918	54296.3
10027	0.260988	1.11194e+07	0.949971	47516.4
10028	0.327474	9.67826e+06	0.602221	54599.4
10029	0.316451	9.93858e+06	1.19304	41749.9
10030	0.347908	1.04954e+07	0.963265	45251.3
10031	0.295208	1.02037e+07	1.22984	56007.4
10032	0.26132	8.17911e+06	1.20651	52110.1
10033	0.300382	9.77051e+06	1.0803	45970
10034	0.322288	9.35645e+06	0.826817	51084.5
10035	0.27647	1.08812e+07	1.25027	49476.5
10036	0.341641	1.0005e+07	1.24579	49888
10037	0.294471	9.76791e+06	1.01495	46299.6
10038	0.319905	9.42426e+06	0.799762	49927.1
10039	0.333382	1.03705e+07	1.34117	44892.7
10040	0.282099	1.19771e+07	1.21216	51715.9
10041	0.276971	1.02243e+07	1.11851	47209
10042	0.329707	9.78164e+06	0.848967	47402.4
10043	0.287296	7.97767e+06	1.19603	50834.5
10044	0.274175	1.06623e+07	0.610514	36900.8
10045	0.25157	1.04072e+07	1.4747	48629.9
10046	0.277834	8.1306e+06	1.13482	38965.3
10047	0.311187	9.82317e+06	1.14434	55977.8
10048	0.247319	9.49394e+06	0.923952	54175.6
10049	0.307483	1.12731e+07	0.753829	45082.8
10050	0.264285	1.07973e+07	0.884431	51915.2
10051	0.326402	8.81499e+06	1.09859	52547
10052	0.262544	1.17331e+07	1.17975	55452.5
10053	0.295971	1.01347e+07	0.868939	52236.1
10054	0.331851	8.72796e+06	1.00829	53814.4
10055	0.337746	1.06506e+07	1.11696	44218.3
10056	0.304939	1.0863e+07	0.917831	58641.5
10057	0.31061	9.8538e+06	0.935627	55380.5
10058	0.285598	1.06312e+07	0.924683	52899.5
10059	0.274513	8.02264e+06	0.829851	44525.2
10060	0.296812	9.70186e+06	0.980313	60312.8
10061	0.274554	1.01786e+07	1.01886	45901.1
10062	0.259424	1.02065e+07	1.11675	51457.7
10063	0.262008	1.01156e+07	0.978071	52136.3
10064	0.339317	8.74583e+06	0.998404	48252.5
10065	0.300547	1.19448e+07	0.785857	39476.3
10066	0.253161	1.07695e+07	1.02667	48388.1
10067	0.335295	8.99527e+06	1.3148	51349.4
10068	0.298587	8.99032e+06	1.24546	50775.9
10069	0.325297	1.01761e+07	1.10222	56797
10070	0.325243	9.20254e+06	0.831076	49794
10071	0.284088	1.09868e+07	0.759727	45836.5
10072	0.296413	1.02231e+07	0.989691	50278
10073	0.326189	9.15737e+06	1.1107	46373.9
10074	0.313637	1.15504e+07	0.781887	51497.4
10075	0.296998	8.99554e+06	0.958954	45963.5
10076	0.310834	1.07556e+07	0.926916	45556.8
10077	0.27126	8.97204e+06	0.737844	58515
10078	0.25167	1.11442e+07	0.973268	53809.4
10079	0.307455	9.40269e+06	0.860597	46919.8
10080	0.260037	1.0643e+07	0.929825	43884.3
10081	0.246363	9.432e+06	0.965382	45086.4
10082	0.319229	9.37258e+06	0.588781	50580.4
10083	0.306799	1.02906e+07	1.07781	48324.3
10084	0.290122	1.16433e+07	1.00127	46180
10085	0.276241	1.15327e+07	0.882422	50214.1
10086	0.326341	1.05222e+07	0.444013	52449
10087	0.262189	9.93035e+06	0.954909	52136.1
10088	0.310521	1.10942e+07	0.763697	50282.1
10089	0.337094	9.11134e+06	0.974199	50506.3
10090	0.296453	1.09325e+07	0.866273	34559.9
10091	0.310508	9.69506e+06	0.939461	57261.5
10092	0.253992	9.624e+06	0.907622	41167.5
10093	0.309956	9.23259e+06	0.961369	46098.6
10094	0.286084	1.0711e+07	1.1431	54788.8
10095	0.310225	1.00042e+07	0.894781	46411
10096	0.22141	9.60934e+06	0.97456	38887.2
10097	0.332861	1.06566e+07	0.944263	53695.5
10098	0.335337	1.05215e+07	0.920174	47320.1
10099	0.32992	9.31497e+06	1.15608	46883.9
10100	0.271845	9.79286e+06	1.1179	55036.9
10101	0.32529	1.03379e+07	1.11615	51940.4
10102	0.27555	1.01126e+07	1.01599	52999.3
10103	0.330266	9.34999e+06	0.892362	55867.4
10104	0.334503	9.91387e+06	0.940236	53584.2
10105	0.297996	8.4584e+06	0.618969	53102
10106	0.273355	1.10893e+07	1.21334	56207.3
10107	0.292196	9.99685e+06	0.858953	61561.7
10108	0.276302	1.12273e+07	1.18955	41540.4
10109	0.333053	1.1043e+07	1.03004	37978.6
10110	0.316473	1.17095e+07	0.939941	50855.2
10111	0.310494	1.03696e+07	0.846162	49074.5
10112	0.290286	1.02656e+07	0.855418	44653.2
10113	0.280712	9.66373e+06	1.06837	55038
10114	0.271953	1.02017e+07	0.75607	52915.2
10115	0.285874	9.40092e+06	0.917481	59482.5
10116	0.303996	1.0574e+07	1.3153	46626.5
10117	0.324727	1.00829e+07	1.11866	46686.7
10118	0.348271	8.98233e+06	1.05569	37033.9
10119	0.289416	1.01281e+07	0.941649	45850
10120	0.301916	1.00148e+07	1.23296	44912.5
10121	0.289338	1.16409e+07	1.00427	51540.3
10122	0.260028	8.73733e+06	1.10157	47893.1
10123	0.297917	1.01153e+07	1.12086	47163.1
10124	0.269145	8.84411e+06	1.24572	39891.2
10125	0.327938	9.61591e+06	0.880782	58131.1
10126	0.281471	8.27186e+06	1.03827	56209
10127	0.279406	1.05544e+07	0.930076	50926.6
10128	0.307482	9.71644e+06	1.17582	53748.4
10129	0.277451	1.10682e+07	1.0859	53480
10130	0.29851	1.20417e+07	1.10062	50992.3
10131	0.276608	9.50724e+06	0.760863	50637.6
10132	0.271723	9.6483e+06	0.930946	50867.2
10133	0.329769	9.44058e+06	0.949666	51450.4
10134	0.29339	9.83101e+06	1.17941	47055.3
10135	0.301748	8.59197e+06	1.27766	49611
10136	0.325536	9.50875e+06	1.09663	54322.8
10137	0.281095	1.00352e+07	1.255	47153.7
10138	0.27252	1.1787e+07	1.30114	58560.9
10139	0.312256	1.18827e+07	0.989568	50940
10140	0.265131	1.12252e+07	0.92274	40134.3
10141	0.357221	9.58333e+06	1.35066	48366.3
10142	0.328971	1.10711e+07	1.19689	56899.1
10143	0.278323	9.9488e+06	1.38808	46940.1
10144	0.30509	8.87692e+06	1.03629	44430.8
10145	0.272591	1.14904e+07	1.05249	55572.3
10146	0.331549	1.03013e+07	1.29351	52089.1
10147	0.274461	1.18088e+07	1.29935	53298.2
10148	0.294555	1.01212e+07	1.1297	44690.2
10149	0.330591	9.53892e+06	0.928404	40256.8
10150	0.322087	9.55007e+06	0.638629	51205.5
10151	0.28107	9.97301e+06	1.04378	52561.2
10152	0.343786	1.00419e+07	0.863392	52009.9
10153	0.265881	1.2662e+07	0.717618	54852
10154	0.356818	8.20725e+06	1.26768	50264.6
10155	0.287693	1.00343e+07	0.802585	48988
10156	0.267198	8.38738e+06	0.903486	45825.4
10157	0.289694	1.10466e+07	0.949955	53671.6
10158	0.302832	1.08303e+07	0.702052	47141.1
10159	0.26311	9.45483e+06	0.754282	41803.9
10160	0.320748	8.0946e+06	0.892616	51636.4
10161	0.343775	1.04317e+07	1.39566	45674.9
10162	0.285512	9.8335e+06	0.976602	43317.6
10163	0.299772	8.43241e+06	1.17788	53014.6
10164	0.270732	9.58637e+06	0.651519	50915.2
10165	0.306254	1.08869e+07	1.35613	56040.4
10166	0.297012	9.31016e+06	0.97009	42881.7
10167	0.269432	9.78848e+06	1.00251	52871.3
10168	0.282282	1.10567e+07	0.702522	58276.1
10169	0.342469	1.06076e+07	1.21573	51924.5
10170	0.298663	1.20779e+07	1.47562	54724.7
10171	0.307652	9.28214e+06	1.17305	52602
10172	0.31526	9.99458e+06	0.887565	59409
10173	0.249602	1.12282e+07	0.48742	52028.7
10174	0.299691	1.00484e+07	0.802667	51051.6
10175	0.256267	1.04366e+07	0.956048	40903.5
10176	0.288201	1.01124e+07	0.782865	56915.3
10177	0.279621	9.17789e+06	1.20341	54176.6
10178	0.329718	1.1793e+07	1.33769	47602
10179	0.305486	9.77404e+06	0.649426	56485.2
10180	0.325677	9.78606e+06	0.86487	48253.2
10181	0.381871	8.33051e+06	0.817701	51861.8
10182	0.344468	9.86785e+06	1.1288	49177.4
10183	0.286503	8.75311e+06	1.42065	52268.3
10184	0.3285	9.32921e+06	1.15225	42003.8
10185	0.304702	9.6435e+06	0.667102	56768.4
10186	0.236952	8.61393e+06	0.743762	50427.2
10187	0.26012	9.60003e+06	1.10356	58516
10188	0.257551	1.09448e+07	0.971819	46470.1
10189	0.317887	9.89245e+06	1.06886	47720.3
10190	0.219895	1.00029e+07	0.922002	53186.4
10191	0.284359	1.09495e+07	1.0692	54438.1
10192	0.258181	9.66996e+06	0.593999	52163.1
10193	0.27535	1.05331e+07	0.704788	46959.7
10194	0.242912	9.86981e+06	0.992524	49383.2
10195	0.310441	1.0152e+07	1.21234	52079.4
10196	0.333197	1.01035e+07	1.04841	53658.9
10197	0.313217	9.54033e+06	1.37194	53486.9
10198	0.285791	9.89917e+06	0.763507	47738.1
10199	0.301858	7.98566e+06	0.556393	46229
10200	0.317979	8.06239e+06	1.09911	61628.1
10201	0.316035	1.02995e+07	1.07853	51810
10202	0.369944	1.05863e+07	1.03977	48400.1
10203	0.257144	7.76606e+06	1.10642	40529
10204	0.252875	9.47327e+06	0.933225	62088.9
10205	0.288195	9.49591e+06	0.883751	43957.7
10206	0.294652	1.04111e+07	1.41914	48391.5
10207	0.2909	1.013e+07	1.16185	51981.5
10208	0.33962	9.52084e+06	0.848613	47696.5
10209	0.24256	9.4857e+06	1.06817	48993.7
10210	0.359151	1.02168e+07	1.30134	56315.4
10211	0.290587	1.03155e+07	0.484073	49918.1
10212	0.322053	7.69023e+06	0.964343	49582.8
10213	0.274078	9.14496e+06	1.28015	52433.9
10214	0.304783	1.12144e+07	0.953517	50325.1
10215	0.250987	1.00323e+07	0.952931	54979
